Index,Height(Inches),Weight(Pounds),Gender
5793,69.26794,130.0904,Boy
5794,68.71495,142.531,GIRL
5795,69.83226,150.4973,GIRL
5796,67.95044,125.4476,Boy
5797,66.69106,132.6528,GIRL
5798,66.69388,109.0486,Boy
5799,68.85787,108.4688,Boy
5800,66.75904,113.7091,Boy
5801,69.47691,125.2285,Boy
5802,69.16535,135.7451,GIRL
5803,66.17003,125.3914,GIRL
5804,65.52416,120.5974,GIRL
5805,65.51245,124.223,GIRL
5806,67.09453,131.6406,GIRL
5807,70.25624,130.8484,Boy
5808,66.23165,123.4666,GIRL
5809,68.47727,125.3201,Boy
5810,69.71255,135.4164,GIRL
5811,67.91161,135.2628,GIRL
5812,66.40266,127.9538,GIRL
5813,67.8244,117.6057,Boy
5814,66.18945,120.9807,GIRL
5815,67.43176,122.2844,Boy
5816,69.20081,120.9584,Boy
5817,66.10694,124.0101,GIRL
5818,65.78863,113.8094,Boy
5819,70.78459,145.5794,GIRL
5820,68.58712,124.2324,Boy
5821,68.57242,106.2736,Boy
5822,66.9078,114.6637,Boy
5823,68.24046,116.8464,Boy
5824,70.33099,137.315,GIRL
5825,66.34712,121.422,GIRL
5826,69.51991,139.1533,GIRL
5827,68.24002,138.3138,GIRL
5828,68.81582,128.7253,Boy
5829,67.46373,140.8966,GIRL
5830,68.39019,144.1242,GIRL
5831,66.67797,128.4131,GIRL
5832,68.80968,126.858,Boy
5833,69.4337,131.1752,Boy
5834,66.65083,125.386,GIRL
5835,66.85582,122.8987,GIRL
5836,68.77332,146.0516,GIRL
5837,64.63102,113.7093,Boy
5838,68.71508,143.0982,GIRL
5839,68.75348,133.4762,GIRL
5840,66.51489,113.0104,Boy
5841,68.37401,106.2333,Boy
5842,62.34907,92.08858,Boy
5843,68.92916,129.1092,Boy
5844,71.68363,129.1334,Boy
5845,66.322,110.1751,Boy
5846,69.50661,131.645,Boy
5847,67.40328,139.6598,GIRL
5848,67.19077,112.4249,Boy
5849,67.19175,135.4273,GIRL
5850,69.88968,135.0597,GIRL
5851,67.71483,131.9399,GIRL
5852,69.1943,123.0009,Boy
5853,68.43015,126.813,Boy
5854,71.52141,135.1442,Boy
5855,66.03545,124.7625,GIRL
5856,66.75322,110.7626,Boy
5857,67.97544,132.68,GIRL
5858,70.43693,148.038,GIRL
5859,66.97159,129.2555,GIRL
5860,64.39987,122.562,GIRL
5861,67.69987,128.6123,GIRL
5862,68.06251,125.5895,Boy
5863,69.63558,124.3082,Boy
5864,67.44679,116.4591,Boy
5865,65.89161,115.974,Boy
5866,69.51355,124.6651,Boy
5867,63.64185,117.6007,GIRL
5868,66.78862,117.3315,Boy
5869,67.36831,144.5431,GIRL
5870,64.77625,146.0965,GIRL
5871,69.18543,122.701,Boy
5872,66.26194,118.7813,Boy
5873,68.65178,121.752,Boy
5874,69.14357,161.7266,GIRL
5875,68.66398,123.2472,Boy
5876,70.5741,132.7715,Boy
5877,67.54965,126.7619,GIRL
5878,68.71849,130.7257,GIRL
5879,67.01063,120.9484,Boy
5880,67.36634,127.3686,GIRL
5881,68.16669,147.874,GIRL
5882,69.81134,141.3724,GIRL
5883,66.73085,115.7089,Boy
5884,65.96768,114.223,Boy
5885,66.26164,125.0622,GIRL
5886,70.12583,124.0039,Boy
5887,66.31984,120.267,Boy
5888,68.89732,124.8329,Boy
5889,69.22677,128.9729,Boy
5890,71.16343,143.5928,GIRL
5891,64.12514,134.7727,GIRL
5892,71.17117,152.651,GIRL
5893,66.91345,120.0058,Boy
5894,66.64158,118.8403,Boy
5895,66.52425,123.8263,GIRL
5896,70.46871,145.1333,GIRL
5897,65.93944,122.5218,GIRL
5898,66.70213,133.2482,GIRL
5899,64.60008,113.2583,Boy
5900,67.22989,124.304,GIRL
5901,67.76131,140.08,GIRL
5902,65.63379,111.9369,Boy
5903,69.74489,135.7224,GIRL
5904,69.74892,125.5452,Boy
5905,66.1265,121.3924,GIRL
5906,69.56993,134.1461,GIRL
5907,69.4781,129.5945,Boy
5908,69.251,135.8543,GIRL
5909,65.88081,116.0534,Boy
5910,65.85276,117.3475,Boy
5911,69.53098,138.892,GIRL
5912,67.702,119.1475,Boy
5913,66.31858,132.1847,GIRL
5914,65.68324,111.7099,Boy
5915,66.8561,142.4656,GIRL
5916,69.0744,120.1102,Boy
5917,66.66269,110.537,Boy
5918,66.5834,127.299,GIRL
5919,67.70926,132.0492,GIRL
5920,68.19135,116.3223,Boy
5921,66.85165,117.069,Boy
5922,68.99365,124.2528,Boy
5923,68.96601,130.3402,Boy
5924,70.93465,137.3957,Boy
5925,69.53833,133.2753,GIRL
5926,66.13819,107.2152,Boy
5927,66.02829,110.0063,Boy
5928,70.24533,149.8284,GIRL
5929,67.86194,117.9091,Boy
5930,67.23322,126.0349,GIRL
5931,67.50164,113.9574,Boy
5932,71.23342,140.2096,GIRL
5933,69.88821,151.7165,GIRL
5934,67.85973,117.4995,Boy
5935,69.22897,129.2885,Boy
5936,65.35526,120.6695,GIRL
5937,65.52588,112.762,Boy
5938,70.8509,130.0362,Boy
5939,65.17021,111.9882,Boy
5940,65.35895,107.5214,Boy
5941,64.77466,127.5588,GIRL
5942,65.07433,119.1591,GIRL
5943,66.32264,109.9997,Boy
5944,70.25829,129.6662,Boy
5945,68.46057,135.197,GIRL
5946,67.32406,133.8561,GIRL
5947,69.53655,132.6168,Boy
5948,66.72552,111.4197,Boy
5949,69.04313,109.6263,Boy
5950,67.63395,123.3522,Boy
5951,67.68225,130.9284,GIRL
5952,67.20527,132.5174,GIRL
5953,68.57727,113.3802,Boy
5954,69.81593,124.0074,Boy
5955,67.27727,111.7334,Boy
5956,70.77213,140.6956,GIRL
5957,64.39879,112.6936,Boy
5958,67.32911,119.5627,Boy
5959,68.56564,137.7463,GIRL
5960,70.12937,128.2247,Boy
5961,70.50405,111.7906,Boy
5962,67.69242,135.8347,GIRL
5963,66.15337,123.5173,GIRL
5964,67.04967,121.4366,Boy
5965,67.14891,132.7812,GIRL
5966,68.06454,131.8433,GIRL
5967,66.40213,141.9992,GIRL
5968,68.74408,123.0744,Boy
5969,68.28835,129.5032,GIRL
5970,68.49705,148.1317,GIRL
5971,69.61735,131.6342,Boy
5972,65.46622,118.5369,GIRL
5973,68.4357,102.342,Boy
5974,66.21604,118.1429,Boy
5975,71.1547,137.0264,Boy
5976,65.50148,106.2971,Boy
5977,70.46899,140.2618,GIRL
5978,67.60018,123,Boy
5979,69.30591,123.2186,Boy
5980,65.67069,122.2368,GIRL
5981,67.36778,117.442,Boy
5982,68.47589,137.8969,GIRL
5983,69.72743,134.3279,GIRL
5984,68.84393,117.6781,Boy
5985,69.19121,129.7261,Boy
5986,68.51219,133.2155,GIRL
5987,66.30328,113.0214,Boy
5988,72.1518,124.9451,Boy
5989,68.31371,128.7378,GIRL
5990,66.21908,99.78213,Boy
5991,64.60633,120.786,GIRL
5992,70.23266,127.1388,Boy
5993,68.73753,144.4456,GIRL
5994,69.49503,132.1904,Boy
5995,67.25261,137.7559,GIRL
5996,71.46246,141.305,GIRL
5997,67.7491,139.5633,GIRL
5998,68.80025,128.2314,Boy
5999,66.8725,119.1075,Boy
6000,68.4765,120.8274,Boy
6001,64.86316,116.4621,GIRL
6002,67.91753,139.5891,GIRL
6003,67.84233,138.0376,GIRL
6004,69.38148,124.8913,Boy
6005,66.94613,127.2921,GIRL
6006,67.45924,117.4689,Boy
6007,69.99586,132.8246,Boy
6008,67.45856,123.6045,Boy
6009,64.09151,138.3749,GIRL
6010,66.37835,122.9717,GIRL
6011,70.12316,122.3759,Boy
6012,67.34219,121.3154,Boy
6013,70.14728,136.3431,GIRL
6014,69.0379,123.907,Boy
6015,67.0297,107.5287,Boy
6016,64.85652,130.1924,GIRL
6017,65.94007,109.5656,Boy
6018,64.69116,115.9239,GIRL
6019,62.53019,109.5766,GIRL
6020,67.78541,124.236,Boy
6021,68.27657,133.3359,GIRL
6022,65.93553,118.4802,Boy
6023,67.48252,120.3425,Boy
6024,67.80949,131.0862,GIRL
6025,70.04498,129.9862,Boy
6026,66.0988,121.7657,GIRL
6027,67.87462,145.1821,GIRL
6028,65.04519,134.0519,GIRL
6029,64.96125,105.489,Boy
6030,64.82767,112.1873,Boy
6031,70.08844,137.1698,GIRL
6032,70.70944,142.7307,GIRL
6033,66.80032,123.4484,GIRL
6034,67.14141,120.8645,Boy
6035,67.04259,135.9558,GIRL
6036,68.48662,148.4587,GIRL
6037,72.31757,144.881,GIRL
6038,66.47968,139.3578,GIRL
6039,66.82557,109.1264,Boy
6040,70.06934,135.3785,GIRL
6041,67.217,113.8089,Boy
6042,67.12457,148.5183,GIRL
6043,68.4131,144.8827,GIRL
6044,66.02919,114.9248,Boy
6045,66.84654,114.9225,Boy
6046,68.94666,122.8046,Boy
6047,68.91853,133.5443,GIRL
6048,65.5914,131.9386,GIRL
6049,65.51261,120.6623,GIRL
6050,69.27083,145.653,GIRL
6051,69.57316,130.7801,Boy
6052,67.86325,118.8413,Boy
6053,72.33364,133.6214,Boy
6054,67.21175,104.1953,Boy
6055,68.83481,117.464,Boy
6056,68.46136,145.8766,GIRL
6057,68.1713,135.6227,GIRL
6058,69.69391,129.1389,Boy
6059,67.12571,149.7706,GIRL
6060,70.36279,134.1039,Boy
6061,71.4732,143.9365,GIRL
6062,68.51565,132.4801,GIRL
6063,70.06817,149.4329,GIRL
6064,68.04516,132.5979,GIRL
6065,67.47227,133.6407,GIRL
6066,70.56501,147.4583,GIRL
6067,67.64197,100.025,Boy
6068,72.23026,140.2179,Boy
6069,67.45255,120.8849,Boy
6070,66.97768,109.3834,Boy
6071,67.28894,136.1833,GIRL
6072,66.02667,115.1345,Boy
6073,64.15728,130.0889,GIRL
6074,67.78574,131.8054,GIRL
6075,71.05897,125.119,Boy
6076,68.55136,149.0059,GIRL
6077,71.11228,129.2335,Boy
6078,65.22518,120.5247,GIRL
6079,67.13777,123.2162,Boy
6080,67.98084,117.4022,Boy
6081,67.45039,106.9632,Boy
6082,67.58732,119.6435,Boy
6083,67.40106,134.1122,GIRL
6084,69.75732,129.9282,Boy
6085,67.78374,130.1554,GIRL
6086,65.01631,106.8729,Boy
6087,68.98708,126.6898,Boy
6088,67.84236,115.7457,Boy
6089,70.91418,130.1665,Boy
6090,68.44803,110.8115,Boy
6091,63.23903,119.8366,GIRL
6092,66.75371,113.1127,Boy
6093,66.13148,118.4705,Boy
6094,66.57052,135.6863,GIRL
6095,68.43743,111.4731,Boy
6096,68.12826,129.3106,GIRL
6097,65.66194,116.9965,Boy
6098,68.64587,128.6098,Boy
6099,67.01908,137.8634,GIRL
6100,66.3869,135.486,GIRL
6101,67.43419,112.9047,Boy
6102,67.0218,143.1287,GIRL
6103,70.98964,136.9279,Boy
6104,64.47574,113.9935,Boy
6105,66.48783,121.2945,Boy
6106,68.28864,130.4347,GIRL
6107,66.11987,133.8865,GIRL
6108,68.73539,153.3002,GIRL
6109,67.61776,123.3522,Boy
6110,65.99257,105.2183,Boy
6111,71.79273,144.2173,GIRL
6112,69.76151,155.9849,GIRL
6113,67.65103,111.6875,Boy
6114,64.82727,125.8154,GIRL
6115,68.38678,121.5078,Boy
6116,68.35981,129.6506,GIRL
6117,67.56773,116.2672,Boy
6118,67.70372,125.3254,Boy
6119,70.42781,165.7172,GIRL
6120,66.27416,133.3637,GIRL
6121,68.61263,145.4779,GIRL
6122,69.9746,135.8348,GIRL
6123,69.38629,130.2342,Boy
6124,63.38805,114.0297,GIRL
6125,68.40181,117.6173,Boy
6126,65.89607,123.5651,GIRL
6127,66.25442,124.9826,GIRL
6128,68.43563,131.054,GIRL
6129,68.43069,152.1767,GIRL
6130,67.44333,118.6275,Boy
6131,68.75899,112.2566,Boy
6132,65.87903,127.7575,GIRL
6133,67.3794,120.4361,Boy
6134,67.20197,104.816,Boy
6135,71.72566,119.2446,Boy
6136,68.326,125.8377,Boy
6137,69.07214,131.3704,GIRL
6138,70.39663,125.35,Boy
6139,68.46942,118.3351,Boy
6140,70.75069,129.7989,Boy
6141,68.25077,126.6471,Boy
6142,69.4218,129.0352,Boy
6143,67.75693,134.8437,GIRL
6144,68.78237,150.5262,GIRL
6145,68.93468,132.4508,GIRL
6146,64.36411,131.0136,GIRL
6147,69.45069,151.8922,GIRL
6148,68.70335,122.5303,Boy
6149,69.17716,127.2585,Boy
6150,73.32701,147.9296,GIRL
6151,69.01245,108.8242,Boy
6152,65.2012,127.7629,GIRL
6153,67.65215,130.3,GIRL
6154,68.59028,124.4653,Boy
6155,70.1527,159.2435,GIRL
6156,70.35282,130.4261,Boy
6157,67.14863,144.1876,GIRL
6158,72.11654,136.8595,Boy
6159,64.54112,105.9232,Boy
6160,68.94058,131.888,GIRL
6161,68.18651,129.5985,GIRL
6162,72.69199,121.7006,Boy
6163,68.2263,128.3129,GIRL
6164,70.40403,130.5713,Boy
6165,65.32887,126.0176,GIRL
6166,65.29057,109.782,Boy
6167,65.58939,109.7956,Boy
6168,65.28916,128.021,GIRL
6169,69.91649,132.3785,Boy
6170,66.59848,127.7981,GIRL
6171,69.24885,133.7892,GIRL
6172,68.81944,124.2264,Boy
6173,68.79688,122.0913,Boy
6174,67.19139,127.5538,GIRL
6175,68.40568,142.3945,GIRL
6176,70.58364,135.3762,Boy
6177,68.401,143.1102,GIRL
6178,70.95629,139.016,GIRL
6179,69.85706,120.7675,Boy
6180,65.61593,129.3528,GIRL
6181,65.39064,96.54815,Boy
6182,67.95175,128.2412,GIRL
6183,70.05209,123.2307,Boy
6184,68.18199,134.9267,GIRL
6185,68.79938,116.6928,Boy
6186,67.36607,118.689,Boy
6187,70.62204,125.7371,Boy
6188,71.7953,158.2326,GIRL
6189,66.53015,117.0002,Boy
6190,65.09768,134.3973,GIRL
6191,64.76077,128.8129,GIRL
6192,69.03578,130.8927,GIRL
6193,65.44403,109.9232,Boy
6194,66.15236,110.353,Boy
6195,69.55012,138.8793,GIRL
6196,64.92792,116.1101,GIRL
6197,67.75727,122.6048,Boy
6198,69.05062,143.6487,GIRL
6199,64.93136,94.59876,Boy
6200,70.18691,130.8536,Boy
6201,67.72971,148.7955,GIRL
6202,67.32869,130.6884,GIRL
6203,69.70995,151.1615,GIRL
6204,71.38761,144.922,GIRL
6205,67.33116,132.6171,GIRL
6206,68.52212,120.6801,Boy
6207,70.20145,117.236,Boy
6208,66.58931,117.0805,Boy
6209,69.02084,131.2609,GIRL
6210,68.78726,123.945,Boy
6211,69.06258,120.0654,Boy
6212,70.13521,126.9799,Boy
6213,69.71943,136.3826,GIRL
6214,69.37398,131.2544,Boy
6215,69.05735,132.3124,GIRL
6216,70.05472,132.6614,Boy
6217,68.34561,133.09,GIRL
6218,67.52209,121.4611,Boy
6219,70.0784,133.6073,Boy
6220,68.1606,142.0494,GIRL
6221,66.76219,133.1326,GIRL
6222,67.39828,119.6178,Boy
6223,69.23848,129.4479,Boy
6224,63.37741,121.7897,GIRL
6225,68.52886,129.8267,GIRL
6226,66.21498,131.2149,GIRL
6227,66.87539,136.5157,GIRL
6228,67.37879,113.5019,Boy
6229,66.66129,133.4427,GIRL
6230,68.08244,133.4736,GIRL
6231,65.97344,135.5212,GIRL
6232,65.8609,122.3441,GIRL
6233,67.68464,124.7005,Boy
6234,69.1243,126.6651,Boy
6235,71.24086,127.2719,Boy
6236,69.075,125.6317,Boy
6237,69.07254,128.9997,Boy
6238,65.76779,121.7671,GIRL
6239,69.5003,142.9457,GIRL
6240,69.21009,129.2261,Boy
6241,66.131,128.9078,GIRL
6242,66.45404,109.0055,Boy
6243,65.43012,129.1382,GIRL
6244,68.37789,132.0082,GIRL
6245,69.25871,126.1872,Boy
6246,68.55917,131.6865,GIRL
6247,69.82956,152.9133,GIRL
6248,68.56366,135.9443,GIRL
6249,69.89716,135.4161,GIRL
6250,67.22911,126.9908,GIRL
6251,68.27784,151.4986,GIRL
6252,67.70956,120.9284,Boy
6253,68.63497,143.909,GIRL
6254,66.24494,148.3015,GIRL
6255,65.9282,98.38391,Boy
6256,68.6507,134.6537,GIRL
6257,67.66363,91.26068,Boy
6258,68.1538,129.1524,GIRL
6259,63.79264,116.3877,GIRL
6260,65.46251,128.8832,GIRL
6261,70.75386,135.3328,Boy
6262,66.29608,119.843,Boy
6263,66.17127,132.3032,GIRL
6264,70.22032,129.6479,Boy
6265,68.38254,135.7889,GIRL
6266,68.72417,119.4445,Boy
6267,69.03554,131.3376,GIRL
6268,69.23422,119.5137,Boy
6269,68.75012,142.7779,GIRL
6270,68.70768,142.0977,GIRL
6271,67.9005,125.3087,Boy
6272,69.60629,146.4574,GIRL
6273,66.8099,129.1352,GIRL
6274,65.01465,100.5445,Boy
6275,67.35337,131.1702,GIRL
6276,63.03599,112.098,GIRL
6277,68.79753,117.0905,Boy
6278,68.69337,132.2144,GIRL
6279,66.37421,123.5625,GIRL
6280,68.3918,123.9172,Boy
6281,66.86315,123.8108,GIRL
6282,69.64423,130.3421,Boy
6283,68.98795,128.7153,Boy
6284,68.7025,131.4076,GIRL
6285,67.0616,110.9624,Boy
6286,67.14099,120.8645,Boy
6287,66.31361,127.8163,GIRL
6288,69.6794,140.4675,GIRL
6289,66.24529,117.5554,Boy
6290,66.79284,138.8735,GIRL
6291,69.9798,132.5518,Boy
6292,68.20436,144.968,GIRL
6293,67.80794,141.1958,GIRL
6294,71.49761,146.9498,GIRL
6295,71.80853,136.9644,Boy
6296,67.83517,137.1286,GIRL
6297,68.34113,129.0216,GIRL
6298,69.08567,117.0247,Boy
6299,66.75809,141.0586,GIRL
6300,65.40628,126.6997,GIRL
6301,65.53954,119.8531,GIRL
6302,69.0588,111.6993,Boy
6303,67.7959,117.9009,Boy
6304,71.39265,118.7488,Boy
6305,66.70088,131.8821,GIRL
6306,69.67472,140.8053,GIRL
6307,69.23373,138.6932,GIRL
6308,70.9753,143.1101,GIRL
6309,67.65321,129.5612,GIRL
6310,65.60536,117.7563,Boy
6311,67.32889,135.7928,GIRL
6312,69.521,128.0812,Boy
6313,67.66563,121.5679,Boy
6314,67.22662,130.5827,GIRL
6315,67.13201,118.4574,Boy
6316,67.2819,119.473,Boy
6317,66.45431,116.4503,Boy
6318,68.42039,142.5478,GIRL
6319,67.14612,122.8747,Boy
6320,62.98619,113.4143,GIRL
6321,63.66845,131.0824,GIRL
6322,65.28612,104.5026,Boy
6323,64.30048,106.3191,Boy
6324,66.10993,103.9913,Boy
6325,65.91527,125.8579,GIRL
6326,67.82866,125.7767,Boy
6327,69.87356,131.063,Boy
6328,66.24116,112.8657,Boy
6329,66.05187,121.3259,GIRL
6330,65.53557,119.5436,GIRL
6331,67.6665,144.1403,GIRL
6332,68.3058,119.0695,Boy
6333,70.74075,137.7395,GIRL
6334,67.06837,122.4245,Boy
6335,69.88488,145.2255,GIRL
6336,69.24424,141.3037,GIRL
6337,68.25133,115.4675,Boy
6338,67.09232,138.4092,GIRL
6339,69.06273,112.7855,Boy
6340,68.33125,131.4942,GIRL
6341,68.94119,134.7967,GIRL
6342,69.59518,115.4751,Boy
6343,71.28803,157.5443,GIRL
6344,66.42491,127.2222,GIRL
6345,68.63305,131.8311,GIRL
6346,66.21553,111.216,Boy
6347,67.47736,116.7243,Boy
6348,64.51185,86.49925,Boy
6349,67.33792,126.9632,GIRL
6350,67.41203,125.8066,GIRL
6351,67.89703,126.1505,Boy
6352,65.08935,122.4771,GIRL
6353,70.58024,139.0572,GIRL
6354,70.26786,124.0146,Boy
6355,68.09574,138.602,GIRL
6356,70.04702,133.2217,Boy
6357,67.1535,115.3322,Boy
6358,67.87558,127.5807,GIRL
6359,72.24161,144.0286,GIRL
6360,70.21055,131.3894,Boy
6361,68.77272,134.0195,GIRL
6362,68.96749,122.9673,Boy
6363,66.95136,111.7026,Boy
6364,69.70156,132.0676,Boy
6365,64.13956,93.09256,Boy
6366,71.56149,153.1117,GIRL
6367,68.86042,153.6386,GIRL
6368,66.79593,127.4353,GIRL
6369,64.54504,113.8478,Boy
6370,70.00599,142.7425,GIRL
6371,69.19904,145.2462,GIRL
6372,69.09444,140.8653,GIRL
6373,67.19525,105.4341,Boy
6374,67.96947,105.7521,Boy
6375,70.02533,139.9395,GIRL
6376,66.87761,122.6013,Boy
6377,64.45014,131.0252,GIRL
6378,68.24912,135.3378,GIRL
6379,70.07101,152.8499,GIRL
6380,66.9759,113.9803,Boy
6381,70.36787,140.2859,GIRL
6382,68.6591,146.4581,GIRL
6383,69.95361,141.0113,GIRL
6384,68.48425,128.0158,Boy
6385,71.25946,164.5588,GIRL
6386,67.80922,130.3115,GIRL
6387,63.58671,117.3091,GIRL
6388,67.40848,135.3097,GIRL
6389,68.20701,128.4742,GIRL
6390,68.89247,124.929,Boy
6391,66.05981,117.8305,Boy
6392,65.66067,123.4769,GIRL
6393,69.39748,133.3201,GIRL
6394,65.92174,108.8612,Boy
6395,64.78001,102.3802,Boy
6396,67.59062,117.6786,Boy
6397,71.00127,149.2434,GIRL
6398,69.48254,121.6221,Boy
6399,68.48246,159.2052,GIRL
6400,68.09616,133.6355,GIRL
6401,69.48115,122.3265,Boy
6402,70.50577,141.2895,GIRL
6403,69.5883,140.0531,GIRL
6404,69.31491,124.1149,Boy
6405,68.39399,139.9906,GIRL
6406,62.23548,94.80998,Boy
6407,69.8972,148.2548,GIRL
6408,68.06989,146.5246,GIRL
6409,69.12319,111.1013,Boy
6410,69.95192,126.322,Boy
6411,67.93156,137.8815,GIRL
6412,69.32167,130.0449,Boy
6413,66.67312,141.5919,GIRL
6414,67.96604,123.8124,Boy
6415,69.19829,130.9459,Boy
6416,68.15828,114.9747,Boy
6417,68.03235,116.2177,Boy
6418,68.43761,102.8575,Boy
6419,67.34517,103.4353,Boy
6420,68.64435,127.6291,Boy
6421,64.83459,112.7336,Boy
6422,64.11121,111.5238,Boy
6423,67.52032,101.0851,Boy
6424,66.72676,128.6718,GIRL
6425,68.76169,132.1914,GIRL
6426,68.50268,123.0143,Boy
6427,67.35174,122.898,Boy
6428,66.64565,123.7642,GIRL
6429,67.11109,120.5121,Boy
6430,67.92539,140.0124,GIRL
6431,65.7078,116.2137,Boy
6432,67.65793,138.142,GIRL
6433,68.60162,134.1922,GIRL
6434,69.30603,130.9022,Boy
6435,67.1095,137.4821,GIRL
6436,65.59186,103.921,Boy
6437,67.66742,139.2905,GIRL
6438,68.63966,112.1105,Boy
6439,64.7652,92.20107,Boy
6440,67.60131,120.6972,Boy
6441,67.31966,126.8577,GIRL
6442,66.51157,122.8182,GIRL
6443,69.93026,135.7746,GIRL
6444,67.60868,131.5309,GIRL
6445,65.7309,121.011,GIRL
6446,67.29622,118.9762,Boy
6447,66.84201,120.7153,Boy
6448,67.91374,137.0166,GIRL
6449,65.33921,109.9667,Boy
6450,67.10739,127.3581,GIRL
6451,66.39279,131.2489,GIRL
6452,65.77143,118.5557,Boy
6453,66.08581,122.4064,GIRL
6454,67.95467,136.8644,GIRL
6455,63.31058,113.5932,GIRL
6456,70.10242,123.0639,Boy
6457,69.72937,130.3103,Boy
6458,67.62461,118.9278,Boy
6459,69.23113,111.379,Boy
6460,67.38459,116.0054,Boy
6461,70.68647,146.7535,GIRL
6462,71.42291,141.3565,GIRL
6463,68.60167,112.7169,Boy
6464,65.01908,120.2538,GIRL
6465,68.22216,137.5639,GIRL
6466,66.18504,122.2857,GIRL
6467,67.34507,122.5287,Boy
6468,69.8637,134.646,GIRL
6469,68.63027,121.5066,Boy
6470,69.01165,130.7259,Boy
6471,68.57992,116.8032,Boy
6472,70.02954,135.12,GIRL
6473,67.8609,130.8429,GIRL
6474,67.071,128.6312,GIRL
6475,67.25316,121.6315,Boy
6476,68.45752,138.1129,GIRL
6477,66.08131,110.8231,Boy
6478,65.5926,104.7464,Boy
6479,68.56861,118.8964,Boy
6480,69.69795,143.2327,GIRL
6481,66.67277,108.3892,Boy
6482,61.59011,99.81074,Boy
6483,65.40277,114.1857,Boy
6484,68.44756,127.5778,Boy
6485,66.73714,118.4245,Boy
6486,72.205,154.2642,GIRL
6487,68.46802,121.7574,Boy
6488,70.10294,142.4799,GIRL
6489,66.48949,112.2608,Boy
6490,67.19112,121.4096,Boy
6491,65.22879,121.375,GIRL
6492,67.00396,127.1951,GIRL
6493,67.72317,107.6196,Boy
6494,70.09165,152.4262,GIRL
6495,66.07538,128.1418,GIRL
6496,66.91173,146.0408,GIRL
6497,68.65328,117.6621,Boy
6498,67.75543,135.4845,GIRL
6499,66.36233,131.4949,GIRL
6500,67.6272,127.833,GIRL
6501,68.21944,123.405,Boy
6502,67.57571,136.8255,GIRL
6503,67.02379,137.789,GIRL
6504,67.57237,141.6039,GIRL
6505,65.6522,109.4063,Boy
6506,65.44991,102.5063,Boy
6507,70.32828,163.8992,GIRL
6508,69.08622,118.9012,Boy
6509,68.33335,126.7698,Boy
6510,66.29224,134.6024,GIRL
6511,68.16586,120.86,Boy
6512,66.04152,136.2559,GIRL
6513,70.48553,147.5044,GIRL
6514,66.67757,125.5265,GIRL
6515,66.65461,115.3878,Boy
6516,69.63744,140.8728,GIRL
6517,67.68649,108.0794,Boy
6518,66.58507,98.00565,Boy
6519,68.3482,119.2853,Boy
6520,68.92806,112.4171,Boy
6521,68.53403,146.0566,GIRL
6522,71.3806,133.3801,Boy
6523,70.11959,152.4782,GIRL
6524,66.25934,130.2875,GIRL
6525,69.53489,155.4037,GIRL
6526,67.46936,139.8139,GIRL
6527,66.51039,119.1722,Boy
6528,69.92009,138.286,GIRL
6529,67.79021,107.2949,Boy
6530,66.83271,108.3566,Boy
6531,70.99707,117.9595,Boy
6532,66.68384,130.0104,GIRL
6533,65.32131,105.6657,Boy
6534,67.3587,115.0555,Boy
6535,64.04389,103.6805,Boy
6536,67.25724,117.0895,Boy
6537,70.83582,129.5163,Boy
6538,69.2102,129.1965,Boy
6539,65.91382,119.2019,Boy
6540,68.89983,128.3612,Boy
6541,68.6346,133.2154,GIRL
6542,65.36955,121.3485,GIRL
6543,66.25718,109.8669,Boy
6544,69.18027,130.5783,Boy
6545,69.53816,118.921,Boy
6546,66.66547,122.2455,GIRL
6547,69.35299,131.5557,Boy
6548,65.99078,103.7061,Boy
6549,67.55311,134.4433,GIRL
6550,65.95292,130.1628,GIRL
6551,69.74893,109.4178,Boy
6552,68.13165,120.4415,Boy
6553,64.53068,114.9703,GIRL
6554,65.95702,132.643,GIRL
6555,70.27411,120.3263,Boy
6556,68.30787,132.9732,GIRL
6557,69.93158,136.795,GIRL
6558,68.76325,128.7979,Boy
6559,68.68206,142.8603,GIRL
6560,68.32988,133.13,GIRL
6561,68.04129,143.2981,GIRL
6562,67.9522,117.0683,Boy
6563,65.7157,118.3454,Boy
6564,72.12643,124.3554,Boy
6565,66.79918,118.7239,Boy
6566,67.49036,123.5892,Boy
6567,66.88022,126.7582,GIRL
6568,68.25984,137.6865,GIRL
6569,66.6257,130.5098,GIRL
6570,64.15701,113.9842,GIRL
6571,65.30643,110.9035,Boy
6572,71.83145,146.3799,GIRL
6573,68.43502,128.2374,Boy
6574,64.79043,115.6001,GIRL
6575,69.24446,129.4057,Boy
6576,70.28435,125.6591,Boy
6577,72.99453,126.8912,Boy
6578,70.41651,131.3277,Boy
6579,65.79611,132.5054,GIRL
6580,69.49913,129.3703,Boy
6581,65.87009,110.5038,Boy
6582,65.0852,106.2354,Boy
6583,70.61194,129.5963,Boy
6584,71.39877,131.9176,Boy
6585,66.29704,122.9437,GIRL
6586,65.64143,121.4597,GIRL
6587,69.78249,138.3473,GIRL
6588,68.32625,135.247,GIRL
6589,69.02806,100.8881,Boy
6590,68.87437,122.2625,Boy
6591,66.7959,119.0778,Boy
6592,68.62814,139.7986,GIRL
6593,71.19139,136.2042,Boy
6594,65.4116,122.3825,GIRL
6595,68.84184,134.2696,GIRL
6596,68.8806,123.1216,Boy
