id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
18133,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
18134,6,0,0,0,0,0,0,0,0,0,1,0,0,18,2,5,0,0,0,0,0,1,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,1,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1,0,0,1,0,Class_3
18135,0,0,0,0,0,0,0,1,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
18136,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,2,0,3,0,0,1,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,Class_3
18137,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,10,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,Class_3
18138,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
18139,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_3
18140,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18141,2,0,0,1,0,0,1,1,0,0,1,0,1,6,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,2,1,1,3,0,0,0,1,0,0,1,0,5,0,0,0,1,2,0,0,0,1,0,0,0,6,4,0,1,2,1,0,4,0,2,0,0,1,0,0,1,8,0,0,0,0,0,1,23,1,13,0,0,0,0,0,Class_3
18142,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,0,1,0,1,0,20,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Class_3
18143,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Class_3
18144,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,Class_3
18145,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Class_3
18146,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18147,0,0,0,0,0,0,0,1,3,0,0,0,0,2,6,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,5,0,0,2,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,15,0,4,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,Class_3
18148,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,2,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,1,1,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,Class_3
18149,2,0,0,1,0,0,0,0,13,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,Class_3
18150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,1,1,0,0,0,0,Class_3
18151,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,Class_3
18152,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,1,6,1,0,1,0,1,17,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Class_3
18153,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,2,3,0,0,3,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,Class_3
18154,0,0,1,1,0,0,0,0,0,1,0,0,0,4,19,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,Class_3
18155,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18156,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
18157,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18158,4,0,1,0,0,0,0,1,0,0,0,0,0,13,1,6,0,2,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,22,1,0,0,2,0,0,0,8,0,1,0,0,0,5,0,0,0,0,6,0,0,3,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,13,6,0,0,0,0,Class_3
18159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_3
18160,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,Class_3
18161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,Class_3
18162,0,0,0,1,0,0,0,0,1,0,0,0,1,1,14,7,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Class_3
18163,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Class_3
18164,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
18165,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,9,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,Class_3
18166,0,0,0,0,0,0,0,0,16,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,Class_3
18167,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_3
18168,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,1,2,0,2,2,0,2,1,9,2,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,2,1,5,1,2,0,0,0,0,Class_3
18169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Class_3
18170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Class_3
18171,0,0,0,0,1,0,0,3,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,1,1,4,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22,0,0,1,0,1,0,0,0,Class_3
18172,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,Class_3
18173,0,0,1,0,0,0,0,1,6,2,0,0,0,2,15,6,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,6,1,0,0,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,4,2,1,0,0,0,1,0,2,0,7,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0,3,0,0,0,0,Class_3
18174,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,Class_3
18175,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,Class_3
18176,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Class_3
18177,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
18178,0,0,0,2,0,0,0,0,2,12,0,1,0,1,1,2,1,1,0,0,0,1,0,2,12,0,0,0,0,0,0,7,0,0,0,2,0,0,2,2,1,1,0,3,1,0,0,4,1,3,0,0,3,1,1,1,1,0,0,0,0,1,0,9,0,1,10,2,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,15,2,4,0,0,0,0,0,Class_3
18179,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18180,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
18181,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,25,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_3
18183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Class_3
18184,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_3
18185,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,7,0,3,4,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,Class_3
18186,0,0,3,0,0,0,0,0,0,0,0,1,1,2,18,4,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,Class_3
18187,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18188,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Class_3
18189,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,5,0,0,0,0,1,0,23,1,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Class_3
18190,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,7,0,0,0,2,0,Class_3
18191,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_3
18192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_3
18193,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,Class_3
18194,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
18195,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,Class_3
18196,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,2,0,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,Class_3
18197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18198,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
18199,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,Class_3
18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
18201,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_3
